# Preliminary single-p.e. response for PMTs in FlashCam.
# Measurement at higher than nominal gain.
# Third column, including afterpulses, is for 7-dynode PMTS.
# Reformatted and cubic-spline interpolated to finer binning 
# (from 0.05 to 0.025 p.e.) by KB to satisfy the 1% accuracy.

# Not scaling x axis by factor 0.999907
# Scaling y axis by factor 1.01452
# Mean(prompt) = 1.000, peak at 1.138 (sum=1.000)
# Fraction of events below 10% of mean: 0.057
# Fraction of events below 20% of mean: 0.107
# Sqrt(Excess noise factor): 1.135, ENF = 1.289
# Note: collection efficiency losses should be included in low amplitude signals.

5.725000	1.7906e-23  	1.4376e-05  		%%% original: 	5.725000	1.765e-23   	1.417e-05   
5.750000	1.0158e-23  	1.4369e-05  		%%% original: 	5.750000	1.0013e-23  	1.4163e-05  
5.775000	5.7098e-24  	1.4362e-05  		%%% original: 	5.775000	5.6281e-24  	1.4156e-05  
5.800000	3.2195e-24  	1.4355e-05  		%%% original: 	5.800000	3.1734e-24  	1.4149e-05  
5.825000	1.7983e-24  	1.4348e-05  		%%% original: 	5.825000	1.7725e-24  	1.4143e-05  
5.850000	1.0078e-24  	1.4341e-05  		%%% original: 	5.850000	9.9338e-25  	1.4136e-05  
5.875000	5.5937e-25  	1.4334e-05  		%%% original: 	5.875000	5.5136e-25  	1.4129e-05  
5.900000	3.1158e-25  	1.4327e-05  		%%% original: 	5.900000	3.0712e-25  	1.4122e-05  
5.925000	1.7185e-25  	1.432e-05   		%%% original: 	5.925000	1.6939e-25  	1.4115e-05  
5.950000	9.5146e-26  	1.4313e-05  		%%% original: 	5.950000	9.3784e-26  	1.4108e-05  
5.975000	5.2146e-26  	1.4305e-05  		%%% original: 	5.975000	5.14e-26    	1.4101e-05  
6.000000	2.8696e-26  	1.4299e-05  		%%% original: 	6.000000	2.8285e-26  	1.4095e-05  
6.025000	1.5628e-26  	1.4297e-05  		%%% original: 	6.025000	1.5404e-26  	1.4092e-05  
6.050000	8.5481e-27  	1.4296e-05  		%%% original: 	6.050000	8.4257e-27  	1.4091e-05  
6.075000	4.626e-27   	1.4294e-05  		%%% original: 	6.075000	4.5598e-27  	1.409e-05   
6.100000	2.5149e-27  	1.4292e-05  		%%% original: 	6.100000	2.4789e-27  	1.4088e-05  
6.125000	1.3524e-27  	1.4291e-05  		%%% original: 	6.125000	1.3331e-27  	1.4086e-05  
6.150000	7.3081e-28  	1.4289e-05  		%%% original: 	6.150000	7.2034e-28  	1.4084e-05  
6.175000	3.9052e-28  	1.4287e-05  		%%% original: 	6.175000	3.8493e-28  	1.4083e-05  
6.200000	2.0974e-28  	1.4285e-05  		%%% original: 	6.200000	2.0674e-28  	1.4081e-05  
6.225000	1.1137e-28  	1.4284e-05  		%%% original: 	6.225000	1.0978e-28  	1.4079e-05  
6.250000	5.9456e-29  	1.4282e-05  		%%% original: 	6.250000	5.8605e-29  	1.4078e-05  
6.275000	3.1371e-29  	1.428e-05   		%%% original: 	6.275000	3.0922e-29  	1.4076e-05  
6.300000	1.6646e-29  	1.4279e-05  		%%% original: 	6.300000	1.6408e-29  	1.4074e-05  
6.325000	8.7277e-30  	1.4277e-05  		%%% original: 	6.325000	8.6028e-30  	1.4072e-05  
6.350000	4.603e-30   	1.4275e-05  		%%% original: 	6.350000	4.5372e-30  	1.4071e-05  
6.375000	2.3982e-30  	1.4273e-05  		%%% original: 	6.375000	2.3639e-30  	1.4069e-05  
6.400000	1.2572e-30  	1.4272e-05  		%%% original: 	6.400000	1.2392e-30  	1.4067e-05  
6.425000	6.5084e-31  	1.427e-05   		%%% original: 	6.425000	6.4153e-31  	1.4065e-05  
6.450000	3.3912e-31  	1.4268e-05  		%%% original: 	6.450000	3.3427e-31  	1.4064e-05  
6.475000	1.7446e-31  	1.4266e-05  		%%% original: 	6.475000	1.7196e-31  	1.4062e-05  
6.500000	9.0351e-32  	1.4265e-05  		%%% original: 	6.500000	8.9057e-32  	1.406e-05   
6.525000	4.6186e-32  	1.4263e-05  		%%% original: 	6.525000	4.5524e-32  	1.4059e-05  
6.550000	2.3775e-32  	1.4261e-05  		%%% original: 	6.550000	2.3435e-32  	1.4057e-05  
6.575000	1.2077e-32  	1.4259e-05  		%%% original: 	6.575000	1.1904e-32  	1.4055e-05  
6.600000	6.1792e-33  	1.4258e-05  		%%% original: 	6.600000	6.0907e-33  	1.4054e-05  
6.625000	3.1188e-33  	1.4256e-05  		%%% original: 	6.625000	3.0742e-33  	1.4052e-05  
6.650000	1.5862e-33  	1.4254e-05  		%%% original: 	6.650000	1.5635e-33  	1.405e-05   
6.675000	7.9553e-34  	1.4252e-05  		%%% original: 	6.675000	7.8414e-34  	1.4048e-05  
6.700000	4.0215e-34  	1.4251e-05  		%%% original: 	6.700000	3.9639e-34  	1.4047e-05  
