
# Norm_spe processing of single-p.e. response.
# Table with 350 rows has been read from file SinglePhE_ResponseInPhE_expo2Gaus.dat
# Cut-off of prompt single-p.e. spectrum above amplitude 2.250000 (before
#    scaling) with s=0.120000, s2=0.500000
# Scaling x axis by factor 1.00145
# Scaling y axis by factor 96.8697
# Folding in afterpulse spectrum from file 'LST_afterpulses.dat' enforcing uniform
#    sampling of 4052 steps of size 0.010366 from 0.005183 to 41.996304.
# Afterpulse ratio (prompt x AP folded) above 4.000000 mean p.e.: 0.000200
# Mean(prompt) = 1.000, peak at 1.171 (sum=1.000)
# Fraction of events below 10% of mean: 0.038
# Fraction of events below 20% of mean: 0.077
# Fraction of events below 30% of mean: 0.109
# Sqrt(Excess noise factor): 1.102, ENF = 1.214
# Note: collection efficiency losses should be included in low amplitude signals.

# Rebinning to 2101 uniform steps of size 0.020000 from 0.000000 to 42.000000.

5.540000	0           	1.6609e-05  		%%% original: 	2.872300	2.3572e-05  
5.560000	0           	1.676e-05   		%%% original: 	2.882651	2.4006e-05  
5.580000	0           	1.6912e-05  		%%% original: 	2.893002	2.2917e-05  
5.600000	0           	1.7065e-05  		%%% original: 	2.903352	2.2013e-05  
5.620000	0           	1.7218e-05  		%%% original: 	2.913703	2.0338e-05  
5.640000	0           	1.7372e-05  		%%% original: 	2.924053	1.7903e-05  
5.660000	0           	1.7525e-05  		%%% original: 	2.934404	1.7717e-05  
5.680000	0           	1.7678e-05  		%%% original: 	2.944755	1.8728e-05  
5.700000	0           	1.7832e-05  		%%% original: 	2.955105	1.9395e-05  
5.720000	0           	1.7984e-05  		%%% original: 	2.965456	2.0239e-05  
5.740000	0           	1.8136e-05  		%%% original: 	2.975807	2.1007e-05  
5.760000	0           	1.8287e-05  		%%% original: 	2.986157	2.1803e-05  
5.780000	0           	1.8437e-05  		%%% original: 	2.996508	2.1648e-05  
5.800000	0           	1.8586e-05  		%%% original: 	3.006859	2.1265e-05  
5.820000	0           	1.8733e-05  		%%% original: 	3.017209	2.2183e-05  
5.840000	0           	1.8879e-05  		%%% original: 	3.027560	2.3038e-05  
5.860000	0           	1.9023e-05  		%%% original: 	3.037910	2.3406e-05  
5.880000	0           	1.9164e-05  		%%% original: 	3.048261	2.2406e-05  
5.900000	0           	1.9304e-05  		%%% original: 	3.058612	2.037e-05   
5.920000	0           	1.9442e-05  		%%% original: 	3.068962	1.9146e-05  
5.940000	0           	1.9577e-05  		%%% original: 	3.079313	1.8544e-05  
5.960000	0           	1.9709e-05  		%%% original: 	3.089664	1.8874e-05  
5.980000	0           	1.9839e-05  		%%% original: 	3.100014	1.9699e-05  
6.000000	0           	1.9966e-05  		%%% original: 	3.110365	1.9374e-05  
6.020000	0           	2.0091e-05  		%%% original: 	3.120715	1.7543e-05  
6.040000	0           	2.0212e-05  		%%% original: 	3.131066	1.5604e-05  
6.060000	0           	2.0329e-05  		%%% original: 	3.141417	1.4936e-05  
6.080000	0           	2.0444e-05  		%%% original: 	3.151767	1.543e-05   
6.100000	0           	2.0555e-05  		%%% original: 	3.162118	1.6194e-05  
6.120000	0           	2.0663e-05  		%%% original: 	3.172469	1.5943e-05  
6.140000	0           	2.0767e-05  		%%% original: 	3.182819	1.5474e-05  
6.160000	0           	2.0867e-05  		%%% original: 	3.193170	1.5377e-05  
6.180000	0           	2.0964e-05  		%%% original: 	3.203521	1.4656e-05  
6.200000	0           	2.1058e-05  		%%% original: 	3.213871	1.3757e-05  
6.220000	0           	2.1147e-05  		%%% original: 	3.224222	1.2558e-05  
6.240000	0           	2.1232e-05  		%%% original: 	3.234572	1.278e-05   
6.260000	0           	2.1314e-05  		%%% original: 	3.244923	1.3415e-05  
6.280000	0           	2.1391e-05  		%%% original: 	3.255274	1.3314e-05  
6.300000	0           	2.1465e-05  		%%% original: 	3.265624	1.3031e-05  
6.320000	0           	2.1534e-05  		%%% original: 	3.275975	1.2993e-05  
6.340000	0           	2.16e-05    		%%% original: 	3.286326	1.2824e-05  
6.360000	0           	2.1661e-05  		%%% original: 	3.296676	1.2574e-05  
6.380000	0           	2.1719e-05  		%%% original: 	3.307027	1.2355e-05  
6.400000	0           	2.1772e-05  		%%% original: 	3.317377	1.2497e-05  
6.420000	0           	2.1822e-05  		%%% original: 	3.327728	1.1531e-05  
6.440000	0           	2.1868e-05  		%%% original: 	3.338079	9.9808e-06  
6.460000	0           	2.1911e-05  		%%% original: 	3.348429	8.4937e-06  
6.480000	0           	2.195e-05   		%%% original: 	3.358780	7.8433e-06  
6.500000	0           	2.1985e-05  		%%% original: 	3.369131	8.0456e-06  
6.520000	0           	2.2018e-05  		%%% original: 	3.379481	8.3991e-06  
6.540000	0           	2.2047e-05  		%%% original: 	3.389832	8.7267e-06  
6.560000	0           	2.2073e-05  		%%% original: 	3.400183	8.9407e-06  
6.580000	0           	2.2097e-05  		%%% original: 	3.410533	8.4642e-06  
6.600000	0           	2.2118e-05  		%%% original: 	3.420884	8.235e-06   
6.620000	0           	2.2136e-05  		%%% original: 	3.431234	7.9333e-06  
6.640000	0           	2.2152e-05  		%%% original: 	3.441585	6.8665e-06  
6.660000	0           	2.2165e-05  		%%% original: 	3.451936	5.3014e-06  
6.680000	0           	2.2176e-05  		%%% original: 	3.462286	4.846e-06   
6.700000	0           	2.2184e-05  		%%% original: 	3.472637	5.8372e-06  
6.720000	0           	2.2191e-05  		%%% original: 	3.482988	6.5888e-06  
