#@RPOL@[ANGLE=] 2 OPTIONS:cols=9
# Note: first line starting with "#@RPOL@" is required for automatic 
# 1-D/2-D interpolation and table format switching (default is 1-D).
# The string in brackets identifies how the row with angle values, y,
# (in degrees) has to start, wavelengths being the leading x column.
# The 'cols=9' option (instead of the correct and automatically determined)
# 'cols=8' keeps older (pre 2020-01-16) sim_telarray versions from 
# falling into a rpolator bug.
#
# Angle-dependent plexiglass window transmission for the SCT camera,
# based on measurements by Oscar Romero and contributed by Olivier Hervet, 2020-01-10.
# Conversion to an equidistantly spaced 2-D table by Konrad Bernloehr
# (converting 0 deg from 2 nm spacing to 5 nm spacing and adding 30 deg and 50 deg
# columns from initial 2-D table at non-equidistant angle values 0,10,20,40,60,70 deg.)
#
# The following line is interpreted by rpolator (for ndim=2, see first line):
ANGLE=    0             10             20           30           40           50           60             70
#
665	0.952387       0.914042       0.924959     0.942609     0.96026      0.913131     0.866003       0.766472
670	0.953515       0.929723       0.961271     0.961604     0.961936     0.93846      0.914984       0.768522
675	0.952812       0.938686       0.915624     0.939176     0.962729     0.922938     0.883148       0.780444
680	0.930101       0.936037       0.91331      0.940452     0.967595     0.920089     0.872583       0.778518
685	0.957262       0.928658       0.922052     0.943613     0.965174     0.917113     0.869053       0.772735
690	0.941          0.935639       0.947953     0.955827     0.9637       0.932246     0.900791       0.776012
695	0.936119       0.935272       0.929258     0.947183     0.965107     0.927575     0.890044       0.781107
700	0.953246       0.913888       0.951312     0.961508     0.971704     0.938453     0.905201       0.773123
705	0.955635       0.911906       0.940667     0.952785     0.964902     0.933635     0.902367       0.772695
710	0.960037       0.921168       0.963084     0.963888     0.964691     0.942308     0.919925       0.770127
715	0.954821       0.928436       0.944502     0.951955     0.959407     0.939279     0.91915        0.773385
720	0.954752       0.933495       0.952316     0.956699     0.961081     0.943426     0.92577        0.776778
725	0.961482       0.930397       0.956663     0.961635     0.966607     0.946927     0.927247       0.776288
730	0.948896       0.907616       0.941846     0.952222     0.962598     0.926176     0.889754       0.765537
735	0.923029       0.921064       0.915109     0.937018     0.958928     0.914025     0.869122       0.766941
740	0.952368       0.923848       0.95337      0.957932     0.962493     0.941328     0.920162       0.773547
745	0.947121       0.928375       0.936167     0.951332     0.966498     0.941499     0.916501       0.776147
750	0.947331       0.911449       0.953142     0.959128     0.965113     0.931771     0.898428       0.769321
755	0.938956       0.918327       0.956365     0.961102     0.96584      0.938656     0.911471       0.76757
760	0.965865       0.920539       0.95605      0.961985     0.96792      0.942427     0.916935       0.766427
765	0.935665       0.923796       0.943746     0.952466     0.961187     0.936144     0.911102       0.763014
770	0.95928        0.939346       0.947187     0.959825     0.972464     0.951588     0.930711       0.785789
775	0.960012       0.946192       0.924211     0.943997     0.963783     0.936874     0.909965       0.781255
780	0.964937       0.946465       0.921763     0.944735     0.967706     0.939382     0.911058       0.783735
785	0.961316       0.946857       0.916544     0.946732     0.976921     0.944892     0.912863       0.787923
790	0.967433       0.915601       0.960926     0.965767     0.970608     0.938198     0.905788       0.769904
795	0.957265       0.944951       0.944234     0.95923      0.974227     0.950079     0.92593        0.784454
